genus,species,y,x,Endemic
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.0289,44.9615,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,38.5473,46.0484,F
Zygaena,Zygaena tamara,37.5521,46.4499,F
Zygaena,Zygaena tamara,37.5521,46.4499,F
Zygaena,Zygaena tamara,37.5521,46.4499,F
Zygaena,Zygaena tamara,37.5521,46.4499,F
Zygaena,Zygaena tamara,37.5521,46.4499,F
Zygaena,Zygaena tamara,37.5521,46.4499,F
Zygaena,Zygaena tamara,37.5521,46.4499,F
Zygaena,Zygaena tamara,37.5521,46.4499,F
Zygaena,Zygaena tamara,37.5521,46.4499,F
Zygaena,Zygaena tamara,37.5521,46.4499,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,37.6355,48.0703,F
Zygaena,Zygaena tamara,36.0329,47.5576,F
Zygaena,Zygaena tamara,36.0329,47.5576,F
Zygaena,Zygaena tamara,36.0329,47.5576,F
Zygaena,Zygaena tamara,36.0329,47.5576,F
Zygaena,Zygaena tamara,36.0329,47.5576,F
Zygaena,Zygaena tamara,36.0329,47.5576,F
Zygaena,Zygaena tamara,36.0329,47.5576,F
Zygaena,Zygaena tamara,36.0329,47.5576,F
Zygaena,Zygaena tamara,36.0329,47.5576,F
Zygaena,Zygaena tamara,36.0329,47.5576,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,35.7541,46.402,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,36.0784,45.9879,F
Zygaena,Zygaena tamara,38.4722,44.4669,F
Zygaena,Zygaena tamara,38.4722,44.4669,F
Zygaena,Zygaena tamara,38.4722,44.4669,F
Zygaena,Zygaena tamara,38.4722,44.4669,F
Zygaena,Zygaena tamara,38.4722,44.4669,F
Zygaena,Zygaena tamara,38.4722,44.4669,F
Zygaena,Zygaena tamara,38.4722,44.4669,F
Zygaena,Zygaena tamara,38.4722,44.4669,F
Zygaena,Zygaena tamara,38.4722,44.4669,F
Zygaena,Zygaena tamara,38.4722,44.4669,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,33.904,48.5624,F
Zygaena,Zygaena tamara,34.3367,46.2289,F
Zygaena,Zygaena tamara,34.3367,46.2289,F
Zygaena,Zygaena tamara,34.3367,46.2289,F
Zygaena,Zygaena tamara,34.3367,46.2289,F
Zygaena,Zygaena tamara,34.3367,46.2289,F
Zygaena,Zygaena tamara,34.3367,46.2289,F
Zygaena,Zygaena tamara,34.3367,46.2289,F
Zygaena,Zygaena tamara,34.3367,46.2289,F
Zygaena,Zygaena tamara,34.3367,46.2289,F
Zygaena,Zygaena tamara,34.3367,46.2289,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,36.0677,46.8337,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.5491,F
Zygaena,Zygaena tamara,33.8974,48.549,F
Zygaena,Zygaena tenhagenova,36.0698,45.98,T
Zygaena,Zygaena turkmenica,35.5628,58.5401,F
Zygaena,Zygaena turkmenica,35.4249,59.9019,F
Zygaena,Zygaena turkmenica,33.1728,50.3973,F
Zygaena,Zygaena turkmenica,32.9005,50.0867,F
Zygaena,Zygaena turkmenica,32.9005,50.0867,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,33.6119,50.9956,F
Zygaena,Zygaena turkmenica,32.2128,51.093,F
Zygaena,Zygaena turkmenica,33.0661,50.59,F
Zygaena,Zygaena turkmenica,33.0032,50.0639,F
Zygaena,Zygaena turkmenica,33.5738,50.9763,F
Zygaena,Zygaena turkmenica,33.1202,50.4105,F
Zygaena,Zygaena turkmenica,33.63,51.406,F
Zygaena,Zygaena turkmenica,33.7111,51.5031,F
Zygaena,Zygaena turkmenica,32.7607,59.8628,F
Zygaena,Zygaena turkmenica,33.2833,51.7,F
Zygaena,Zygaena turkmenica,32.9524,50.053,F
Zygaena,Zygaena turkmenica,32.2167,51.093,F
Zygaena,Zygaena turkmenica,32.2167,51.093,F
Zygaena,Zygaena turkmenica,34.626,50.0873,F
Zygaena,Zygaena turkmenica,34.626,50.0873,F
Zygaena,Zygaena turkmenica,35.352,54.5204,F
Zygaena,Zygaena turkmenica,36.3833,55.4833,F
Zygaena,Zygaena turkmenica,35.7616,53.7238,F
Zygaena,Zygaena turkmenica,36.7992,55.2619,F
Zygaena,Zygaena turkmenica,34.0533,50.8951,F
Zygaena,Zygaena turkmenica,33.4959,51.6693,F
Zygaena,Zygaena turkmenica,33.5931,51.6852,F
Zygaena,Zygaena turkmenica,35.6506,50.8276,F
Zygaena,Zygaena turkmenica,36.4131,55.9175,F
Zygaena,Zygaena turkmenica,37.4833,58.5833,F
Zygaena,Zygaena turkmenica,37.55,58.6333,F
Zygaena,Zygaena turkmenica,37.4863,58.5847,F
Zygaena,Zygaena turkmenica,37.5759,58.6413,F
Zygaena,Zygaena turkmenica,32.9136,59.7607,F
Zygaena,Zygaena turkmenica,35.5469,58.8787,F
Zygaena,Zygaena turkmenica,37.3242,56.1241,F
Zygaena,Zygaena turkmenica,37.3172,55.9983,F
Zygaena,Zygaena turkmenica,35.5345,59.9034,F
Zygaena,Zygaena turkmenica,28.5913,61.3055,F
Zygaena,Zygaena turkmenica,28.5461,61.1458,F
Zygaena,Zygaena turkmenica,33.15,50.4,F
Zygaena,Zygaena turkmenica,33.1549,50.4009,F
Zygaena,Zygaena turkmenica,33.5847,51.5923,F
Zygaena,Zygaena turkmenica,33.6825,51.4329,F
Zygaena,Zygaena turkmenica,33.6976,51.5378,F
Zygaena,Zygaena turkmenica,32.9063,52.2946,F
Zygaena,Zygaena turkmenica,33.6949,51.4461,F
Zygaena,Zygaena turkmenica,34.049,48.3709,F
Zygaena,Zygaena turkmenica,34.049,48.3709,F
Zygaena,Zygaena viciae,38.8631,46.925,F
Zygaena,Zygaena viciae,38.8514,46.9922,F
Zygaena,Zygaena viciae,37.4129,55.7646,F
Zygaena,Zygaena viciae,37.371,55.9358,F
Zygaena,Zygaena viciae,37.4933,55.7729,F
